deg1,deg2
24.0,497.0
32.0,599.0
26.0,533.0
39.0,645.0
29.0,546.0
36.0,642.0
28.0,585.0
26.0,522.0
23.0,489.0
34.0,625.0
30.0,587.0
24.0,503.0
36.0,644.0
44.0,702.0
35.0,631.0
28.0,565.0
36.0,654.0
35.0,634.0
26.0,508.0
32.0,585.0
29.0,576.0
38.0,683.0
27.0,554.0
28.0,553.0
33.0,608.0
33.0,606.0
23.0,447.0
36.0,639.0
30.0,579.0
28.0,550.0
31.0,600.0
32.0,599.0
25.0,523.0
29.0,593.0
29.0,582.0
29.0,576.0
28.0,562.0
19.0,418.0
26.0,536.0
32.0,583.0
28.0,560.0
34.0,623.0
30.0,581.0
36.0,653.0
30.0,604.0
26.0,543.0
30.0,573.0
35.0,631.0
30.0,561.0
32.0,591.0
28.0,588.0
32.0,581.0
26.0,561.0
35.0,633.0
24.0,512.0
28.0,573.0
20.0,459.0
24.0,538.0
32.0,587.0
34.0,621.0
25.0,506.0
35.0,641.0
35.0,628.0
33.0,590.0
22.0,474.0
35.0,624.0
27.0,546.0
28.0,577.0
27.0,555.0
19.0,431.0
40.0,673.0
24.0,509.0
34.0,613.0
33.0,623.0
27.0,529.0
32.0,611.0
27.0,548.0
25.0,508.0
22.0,451.0
43.0,673.0
33.0,618.0
31.0,614.0
32.0,584.0
33.0,606.0
31.0,579.0
28.0,533.0
31.0,609.0
29.0,585.0
30.0,577.0
28.0,576.0
25.0,497.0
43.0,703.0
33.0,616.0
40.0,696.0
30.0,591.0
27.0,541.0
31.0,588.0
26.0,539.0
33.0,625.0
35.0,645.0
38.0,640.0
30.0,558.0
26.0,518.0
39.0,667.0
28.0,584.0
30.0,597.0
33.0,622.0
34.0,632.0
29.0,597.0
28.0,528.0
35.0,651.0
24.0,479.0
33.0,591.0
31.0,600.0
35.0,640.0
29.0,595.0
21.0,464.0
36.0,638.0
34.0,622.0
36.0,613.0
27.0,530.0
28.0,563.0
25.0,521.0
21.0,475.0
32.0,591.0
25.0,506.0
31.0,602.0
34.0,637.0
28.0,565.0
29.0,587.0
35.0,645.0
27.0,551.0
20.0,455.0
23.0,470.0
31.0,571.0
25.0,512.0
33.0,625.0
25.0,521.0
22.0,469.0
25.0,504.0
29.0,550.0
30.0,574.0
23.0,485.0
25.0,500.0
37.0,657.0
37.0,656.0
34.0,614.0
47.0,719.0
27.0,525.0
28.0,552.0
29.0,575.0
21.0,456.0
31.0,573.0
24.0,523.0
17.0,387.0
28.0,558.0
25.0,528.0
28.0,565.0
33.0,621.0
38.0,664.0
23.0,506.0
36.0,653.0
24.0,513.0
20.0,442.0
34.0,634.0
30.0,547.0
15.0,324.0
31.0,614.0
41.0,673.0
29.0,561.0
34.0,623.0
25.0,499.0
33.0,613.0
35.0,640.0
35.0,611.0
45.0,717.0
33.0,590.0
25.0,509.0
33.0,614.0
29.0,577.0
31.0,582.0
38.0,657.0
30.0,568.0
22.0,484.0
31.0,601.0
32.0,603.0
26.0,571.0
31.0,590.0
30.0,599.0
33.0,619.0
22.0,462.0
34.0,621.0
28.0,556.0
37.0,638.0
32.0,615.0
29.0,561.0
27.0,563.0
26.0,537.0
33.0,606.0
38.0,637.0
33.0,626.0
30.0,606.0
34.0,648.0
26.0,541.0
31.0,616.0
36.0,618.0
26.0,523.0
35.0,644.0
23.0,491.0
25.0,495.0
23.0,474.0
31.0,565.0
21.0,464.0
26.0,533.0
28.0,584.0
27.0,528.0
40.0,679.0
41.0,678.0
34.0,629.0
35.0,646.0
35.0,622.0
35.0,634.0
41.0,682.0
21.0,462.0
32.0,592.0
32.0,581.0
29.0,556.0
27.0,543.0
35.0,646.0
29.0,553.0
24.0,522.0
29.0,559.0
32.0,613.0
31.0,573.0
26.0,504.0
26.0,543.0
27.0,556.0
21.0,445.0
26.0,507.0
33.0,607.0
30.0,565.0
23.0,483.0
30.0,567.0
39.0,662.0
27.0,559.0
26.0,540.0
28.0,542.0
31.0,622.0
31.0,566.0
25.0,505.0
31.0,607.0
26.0,534.0
34.0,611.0
26.0,548.0
29.0,580.0
38.0,674.0
25.0,504.0
32.0,626.0
27.0,542.0
25.0,537.0
31.0,590.0
29.0,594.0
37.0,657.0
23.0,501.0
23.0,478.0
31.0,577.0
44.0,705.0
23.0,488.0
21.0,477.0
33.0,587.0
26.0,526.0
36.0,650.0
26.0,536.0
33.0,592.0
25.0,556.0
26.0,548.0
33.0,618.0
32.0,595.0
26.0,517.0
30.0,607.0
37.0,639.0
37.0,652.0
37.0,663.0
30.0,582.0
29.0,565.0
34.0,616.0
33.0,617.0
21.0,435.0
27.0,547.0
25.0,492.0
31.0,593.0
37.0,646.0
19.0,433.0
19.0,417.0
31.0,581.0
32.0,619.0
34.0,626.0
31.0,581.0
28.0,593.0
35.0,615.0
31.0,600.0
34.0,621.0
38.0,671.0
28.0,562.0
27.0,551.0
30.0,558.0
30.0,553.0
26.0,528.0
24.0,516.0
26.0,543.0
26.0,547.0
27.0,530.0
16.0,372.0
23.0,492.0
23.0,479.0
33.0,606.0
37.0,619.0
39.0,654.0
37.0,647.0
29.0,587.0
35.0,611.0
38.0,660.0
27.0,538.0
34.0,605.0
29.0,592.0
30.0,593.0
24.0,486.0
24.0,519.0
27.0,550.0
23.0,504.0
33.0,601.0
30.0,590.0
28.0,562.0
25.0,506.0
39.0,662.0
30.0,575.0
24.0,500.0
29.0,568.0
29.0,588.0
31.0,574.0
33.0,626.0
33.0,610.0
25.0,532.0
35.0,625.0
29.0,545.0
28.0,548.0
26.0,502.0
33.0,615.0
37.0,658.0
26.0,532.0
33.0,632.0
30.0,602.0
35.0,629.0
30.0,589.0
41.0,685.0
34.0,626.0
25.0,513.0
25.0,518.0
31.0,600.0
28.0,548.0
24.0,479.0
27.0,550.0
34.0,637.0
32.0,578.0
26.0,561.0
17.0,386.0
29.0,563.0
21.0,471.0
31.0,579.0
23.0,477.0
31.0,577.0
22.0,492.0
21.0,454.0
29.0,575.0
34.0,600.0
32.0,624.0
27.0,526.0
28.0,565.0
28.0,599.0
32.0,608.0
29.0,573.0
39.0,670.0
28.0,549.0
30.0,576.0
31.0,617.0
30.0,561.0
33.0,617.0
35.0,617.0
26.0,545.0
30.0,610.0
28.0,565.0
34.0,619.0
30.0,567.0
30.0,573.0
29.0,573.0
46.0,722.0
25.0,495.0
26.0,501.0
31.0,608.0
29.0,587.0
38.0,670.0
28.0,562.0
26.0,549.0
18.0,439.0
28.0,563.0
32.0,629.0
31.0,580.0
27.0,507.0
37.0,669.0
25.0,505.0
31.0,559.0
30.0,597.0
25.0,540.0
15.0,356.0
25.0,516.0
31.0,581.0
26.0,564.0
33.0,597.0
34.0,636.0
29.0,546.0
25.0,536.0
29.0,584.0
41.0,688.0
34.0,605.0
30.0,604.0
29.0,551.0
26.0,528.0
27.0,507.0
38.0,664.0
19.0,450.0
35.0,617.0
37.0,638.0
37.0,669.0
37.0,653.0
22.0,466.0
30.0,561.0
33.0,603.0
29.0,581.0
22.0,462.0
29.0,553.0
30.0,594.0
28.0,563.0
24.0,483.0
31.0,621.0
27.0,543.0
40.0,685.0
31.0,605.0
25.0,510.0
24.0,524.0
31.0,585.0
20.0,440.0
32.0,587.0
29.0,611.0
28.0,537.0
26.0,518.0
37.0,653.0
32.0,594.0
31.0,568.0
33.0,600.0
38.0,679.0
28.0,580.0
23.0,516.0
29.0,566.0
28.0,552.0
28.0,533.0
23.0,495.0
18.0,412.0
23.0,494.0
32.0,614.0
30.0,559.0
33.0,608.0
39.0,675.0
29.0,569.0
33.0,585.0
22.0,487.0
24.0,518.0
29.0,586.0
34.0,658.0
33.0,626.0
39.0,653.0
17.0,424.0
27.0,532.0
28.0,559.0
23.0,527.0
28.0,545.0
27.0,524.0
38.0,665.0
24.0,516.0
28.0,563.0
35.0,634.0
29.0,554.0
23.0,477.0
29.0,604.0
35.0,622.0
32.0,609.0
34.0,638.0
26.0,539.0
32.0,592.0
29.0,580.0
33.0,620.0
33.0,611.0
28.0,560.0
29.0,544.0
35.0,621.0
25.0,512.0
26.0,517.0
27.0,565.0
19.0,417.0
33.0,615.0
33.0,625.0
32.0,606.0
32.0,587.0
30.0,577.0
27.0,530.0
27.0,549.0
22.0,456.0
27.0,536.0
33.0,609.0
32.0,608.0
29.0,574.0
28.0,560.0
33.0,603.0
29.0,538.0
20.0,453.0
26.0,550.0
32.0,618.0
26.0,519.0
32.0,613.0
25.0,504.0
27.0,548.0
18.0,404.0
30.0,581.0
34.0,613.0
39.0,687.0
34.0,662.0
33.0,622.0
42.0,708.0
30.0,566.0
27.0,543.0
25.0,532.0
36.0,656.0
31.0,612.0
26.0,532.0
23.0,470.0
26.0,523.0
37.0,664.0
36.0,616.0
35.0,615.0
31.0,619.0
30.0,581.0
38.0,627.0
39.0,654.0
27.0,544.0
20.0,455.0
29.0,596.0
20.0,475.0
32.0,580.0
33.0,595.0
39.0,638.0
39.0,678.0
28.0,552.0
38.0,660.0
20.0,445.0
19.0,427.0
22.0,486.0
29.0,561.0
31.0,573.0
30.0,590.0
31.0,594.0
33.0,605.0
37.0,642.0
37.0,641.0
26.0,520.0
32.0,625.0
30.0,578.0
34.0,637.0
31.0,591.0
31.0,569.0
37.0,650.0
38.0,657.0
31.0,575.0
33.0,623.0
24.0,534.0
26.0,566.0
40.0,675.0
25.0,538.0
34.0,629.0
27.0,527.0
34.0,603.0
29.0,590.0
32.0,606.0
36.0,626.0
36.0,644.0
24.0,501.0
27.0,551.0
38.0,664.0
20.0,439.0
30.0,564.0
26.0,520.0
38.0,664.0
37.0,632.0
37.0,643.0
31.0,598.0
33.0,593.0
28.0,569.0
29.0,563.0
30.0,583.0
25.0,510.0
33.0,618.0
33.0,611.0
22.0,499.0
37.0,635.0
26.0,546.0
32.0,578.0
28.0,541.0
34.0,618.0
33.0,598.0
31.0,587.0
23.0,514.0
32.0,572.0
28.0,557.0
37.0,658.0
26.0,537.0
33.0,603.0
30.0,571.0
30.0,593.0
22.0,485.0
39.0,666.0
23.0,483.0
29.0,590.0
32.0,621.0
24.0,518.0
26.0,552.0
32.0,605.0
37.0,679.0
37.0,651.0
29.0,558.0
36.0,652.0
33.0,595.0
27.0,540.0
36.0,628.0
31.0,579.0
29.0,572.0
30.0,592.0
24.0,501.0
29.0,558.0
28.0,557.0
27.0,551.0
37.0,651.0
30.0,562.0
24.0,516.0
32.0,590.0
30.0,583.0
32.0,598.0
29.0,556.0
33.0,611.0
34.0,624.0
34.0,613.0
30.0,580.0
30.0,566.0
35.0,638.0
26.0,523.0
35.0,622.0
36.0,634.0
31.0,571.0
26.0,524.0
32.0,612.0
22.0,526.0
35.0,641.0
38.0,666.0
30.0,584.0
42.0,677.0
33.0,635.0
29.0,557.0
43.0,730.0
22.0,510.0
33.0,643.0
22.0,470.0
29.0,578.0
26.0,524.0
35.0,630.0
34.0,634.0
24.0,486.0
32.0,613.0
37.0,622.0
27.0,560.0
30.0,591.0
32.0,589.0
25.0,504.0
27.0,547.0
23.0,486.0
37.0,659.0
29.0,542.0
30.0,568.0
34.0,640.0
29.0,556.0
25.0,508.0
23.0,496.0
25.0,514.0
25.0,519.0
34.0,608.0
22.0,461.0
30.0,572.0
36.0,644.0
28.0,591.0
34.0,625.0
20.0,438.0
30.0,592.0
20.0,470.0
31.0,609.0
37.0,648.0
26.0,545.0
32.0,593.0
34.0,624.0
30.0,575.0
39.0,662.0
35.0,667.0
32.0,585.0
40.0,649.0
22.0,473.0
30.0,581.0
45.0,707.0
31.0,601.0
30.0,592.0
25.0,505.0
35.0,655.0
29.0,554.0
38.0,686.0
33.0,633.0
34.0,631.0
33.0,605.0
33.0,613.0
30.0,587.0
23.0,504.0
25.0,532.0
29.0,568.0
25.0,531.0
28.0,562.0
32.0,578.0
44.0,692.0
28.0,580.0
28.0,544.0
32.0,587.0
32.0,618.0
34.0,617.0
26.0,529.0
33.0,599.0
33.0,614.0
32.0,606.0
32.0,604.0
31.0,597.0
31.0,599.0
28.0,566.0
32.0,591.0
44.0,703.0
32.0,603.0
33.0,621.0
31.0,627.0
25.0,522.0
38.0,657.0
26.0,527.0
32.0,609.0
25.0,502.0
28.0,579.0
38.0,642.0
30.0,564.0
34.0,616.0
29.0,550.0
30.0,563.0
32.0,603.0
35.0,647.0
31.0,595.0
25.0,510.0
45.0,694.0
28.0,567.0
27.0,539.0
31.0,622.0
32.0,587.0
29.0,553.0
27.0,535.0
27.0,557.0
29.0,568.0
38.0,700.0
35.0,632.0
23.0,520.0
27.0,533.0
36.0,644.0
32.0,595.0
37.0,682.0
29.0,580.0
33.0,605.0
26.0,542.0
39.0,658.0
30.0,577.0
30.0,586.0
27.0,566.0
42.0,726.0
23.0,505.0
41.0,683.0
33.0,601.0
32.0,575.0
30.0,605.0
31.0,589.0
24.0,526.0
32.0,612.0
29.0,587.0
24.0,487.0
30.0,568.0
35.0,668.0
37.0,636.0
33.0,615.0
35.0,624.0
37.0,638.0
34.0,653.0
40.0,664.0
31.0,581.0
23.0,509.0
36.0,626.0
24.0,516.0
29.0,568.0
31.0,570.0
25.0,502.0
38.0,670.0
40.0,651.0
28.0,557.0
26.0,530.0
32.0,621.0
33.0,631.0
40.0,688.0
43.0,696.0
27.0,551.0
40.0,681.0
33.0,642.0
36.0,640.0
23.0,512.0
41.0,709.0
24.0,517.0
30.0,607.0
33.0,606.0
29.0,552.0
34.0,635.0
29.0,585.0
33.0,640.0
28.0,575.0
38.0,656.0
34.0,604.0
29.0,592.0
26.0,533.0
29.0,599.0
20.0,448.0
30.0,567.0
25.0,516.0
25.0,532.0
29.0,576.0
28.0,581.0
34.0,643.0
33.0,625.0
19.0,435.0
26.0,516.0
29.0,605.0
28.0,546.0
34.0,627.0
22.0,475.0
27.0,563.0
36.0,617.0
33.0,634.0
38.0,669.0
28.0,560.0
33.0,593.0
31.0,586.0
34.0,604.0
39.0,667.0
24.0,500.0
25.0,530.0
33.0,580.0
41.0,681.0
31.0,588.0
26.0,562.0
37.0,660.0
37.0,663.0
34.0,648.0
34.0,635.0
38.0,650.0
24.0,507.0
37.0,668.0
33.0,629.0
27.0,549.0
22.0,456.0
25.0,535.0
37.0,659.0
23.0,516.0
27.0,545.0
33.0,627.0
34.0,594.0
27.0,563.0
32.0,597.0
28.0,573.0
27.0,570.0
26.0,528.0
28.0,534.0
32.0,593.0
25.0,513.0
22.0,485.0
37.0,656.0
33.0,588.0
33.0,632.0
25.0,518.0
32.0,593.0
37.0,614.0
29.0,592.0
27.0,567.0
31.0,588.0
21.0,460.0
23.0,485.0
26.0,516.0
33.0,618.0
40.0,694.0
21.0,477.0
33.0,620.0
34.0,635.0
27.0,583.0
32.0,613.0
31.0,590.0
36.0,635.0
30.0,584.0
32.0,621.0
36.0,634.0
33.0,596.0
31.0,592.0
36.0,631.0
35.0,633.0
28.0,571.0
29.0,569.0
32.0,618.0
24.0,499.0
29.0,563.0
24.0,514.0
37.0,661.0
28.0,546.0
32.0,622.0
18.0,412.0
19.0,427.0
20.0,442.0
31.0,572.0
24.0,498.0
35.0,649.0
31.0,606.0
22.0,460.0
25.0,533.0
25.0,505.0
32.0,611.0
37.0,653.0
40.0,665.0
32.0,591.0
32.0,598.0
33.0,616.0
22.0,476.0
22.0,483.0
28.0,560.0
26.0,510.0
32.0,605.0
35.0,648.0
27.0,539.0
30.0,573.0
39.0,662.0
29.0,580.0
24.0,513.0
35.0,620.0
22.0,472.0
26.0,548.0
25.0,526.0
24.0,519.0
26.0,538.0
18.0,409.0
34.0,615.0
27.0,562.0
40.0,677.0
36.0,645.0
28.0,532.0
37.0,652.0
38.0,647.0
30.0,584.0
22.0,494.0
33.0,613.0
28.0,556.0
27.0,543.0
36.0,639.0
21.0,459.0
34.0,633.0
39.0,666.0
22.0,480.0
33.0,612.0
34.0,628.0
33.0,624.0
33.0,628.0
34.0,626.0
37.0,664.0
25.0,491.0
31.0,584.0
34.0,609.0
26.0,555.0
26.0,544.0
28.0,539.0
31.0,605.0
31.0,587.0
33.0,642.0
31.0,607.0
37.0,646.0
32.0,595.0
26.0,546.0
26.0,535.0
34.0,613.0
30.0,580.0
32.0,590.0
36.0,613.0
25.0,513.0
29.0,583.0
33.0,639.0
32.0,617.0
31.0,585.0
30.0,564.0
27.0,531.0
23.0,494.0
29.0,596.0
33.0,647.0
36.0,646.0
31.0,602.0
32.0,578.0
29.0,569.0
28.0,572.0
24.0,502.0
31.0,589.0
35.0,635.0
35.0,646.0
40.0,678.0
34.0,631.0
30.0,584.0
31.0,592.0
30.0,579.0
27.0,546.0
40.0,685.0
32.0,609.0
31.0,611.0
31.0,588.0
26.0,508.0
30.0,587.0
40.0,695.0
38.0,655.0
28.0,538.0
30.0,575.0
30.0,612.0
31.0,578.0
27.0,517.0
25.0,546.0
31.0,600.0
27.0,577.0
31.0,574.0
41.0,667.0
32.0,621.0
27.0,517.0
34.0,619.0
32.0,612.0
25.0,499.0
42.0,679.0
35.0,629.0
33.0,620.0
30.0,576.0
31.0,597.0
33.0,610.0
40.0,683.0
40.0,673.0
44.0,687.0
32.0,601.0
28.0,542.0
34.0,639.0
32.0,600.0
32.0,593.0
35.0,648.0
27.0,527.0
31.0,600.0
38.0,672.0
37.0,644.0
36.0,631.0
23.0,492.0
30.0,573.0
31.0,631.0
35.0,613.0
29.0,591.0
32.0,612.0
33.0,617.0
28.0,557.0
27.0,564.0
29.0,584.0
31.0,586.0
38.0,657.0
35.0,608.0
32.0,586.0
19.0,416.0
33.0,614.0
32.0,588.0
39.0,681.0
39.0,687.0
35.0,643.0
29.0,590.0
30.0,566.0
23.0,494.0
40.0,666.0
19.0,410.0
37.0,640.0
31.0,600.0
21.0,466.0
30.0,581.0
20.0,477.0
37.0,663.0
28.0,554.0
37.0,651.0
39.0,668.0
36.0,645.0
34.0,622.0
29.0,605.0
35.0,647.0
35.0,624.0
21.0,451.0
42.0,717.0
33.0,613.0
38.0,648.0
30.0,585.0
27.0,537.0
27.0,541.0
26.0,552.0
35.0,637.0
33.0,650.0
32.0,587.0
24.0,520.0
32.0,599.0
23.0,501.0
46.0,730.0
32.0,612.0
32.0,612.0
22.0,499.0
35.0,640.0
25.0,508.0
26.0,536.0
27.0,560.0
28.0,564.0
29.0,571.0
25.0,528.0
32.0,606.0
28.0,552.0
24.0,501.0
32.0,638.0
34.0,638.0
39.0,670.0
32.0,615.0
30.0,586.0
27.0,550.0
24.0,529.0
24.0,492.0
29.0,590.0
32.0,588.0
24.0,515.0
28.0,545.0
20.0,433.0
30.0,606.0
27.0,553.0
28.0,569.0
29.0,571.0
26.0,524.0
32.0,608.0
30.0,603.0
32.0,605.0
33.0,630.0
30.0,607.0
21.0,500.0
23.0,481.0
29.0,607.0
26.0,551.0
27.0,541.0
34.0,608.0
41.0,723.0
26.0,507.0
32.0,584.0
24.0,528.0
37.0,654.0
32.0,593.0
30.0,590.0
35.0,657.0
28.0,580.0
30.0,584.0
18.0,403.0
30.0,614.0
28.0,561.0
30.0,596.0
20.0,436.0
32.0,606.0
26.0,535.0
32.0,603.0
37.0,644.0
41.0,679.0
32.0,615.0
33.0,625.0
32.0,613.0
31.0,584.0
30.0,568.0
29.0,553.0
27.0,549.0
31.0,599.0
28.0,551.0
31.0,594.0
32.0,610.0
45.0,720.0
30.0,573.0
29.0,565.0
28.0,571.0
28.0,570.0
29.0,572.0
34.0,626.0
32.0,607.0
33.0,649.0
28.0,570.0
46.0,718.0
30.0,561.0
28.0,535.0
21.0,474.0
23.0,493.0
25.0,544.0
26.0,553.0
33.0,620.0
31.0,609.0
22.0,476.0
30.0,582.0
30.0,595.0
31.0,597.0
31.0,587.0
29.0,585.0
30.0,576.0
27.0,523.0
37.0,646.0
27.0,567.0
35.0,635.0
31.0,579.0
20.0,482.0
42.0,673.0
30.0,605.0
38.0,663.0
36.0,645.0
43.0,699.0
29.0,603.0
35.0,617.0
37.0,642.0
21.0,472.0
23.0,495.0
35.0,638.0
26.0,550.0
26.0,546.0
29.0,577.0
32.0,600.0
32.0,585.0
24.0,501.0
36.0,635.0
37.0,642.0
28.0,555.0
31.0,629.0
34.0,631.0
23.0,489.0
24.0,507.0
34.0,629.0
34.0,619.0
29.0,577.0
34.0,620.0
28.0,571.0
26.0,507.0
23.0,513.0
17.0,378.0
29.0,567.0
33.0,627.0
27.0,543.0
30.0,582.0
28.0,580.0
27.0,557.0
28.0,556.0
30.0,575.0
29.0,583.0
28.0,581.0
25.0,505.0
41.0,708.0
25.0,537.0
21.0,450.0
21.0,467.0
22.0,508.0
30.0,550.0
34.0,622.0
34.0,626.0
31.0,606.0
41.0,665.0
21.0,459.0
30.0,573.0
28.0,558.0
24.0,507.0
34.0,621.0
25.0,522.0
32.0,626.0
32.0,617.0
26.0,544.0
28.0,558.0
33.0,618.0
35.0,672.0
29.0,590.0
24.0,520.0
31.0,603.0
31.0,596.0
39.0,653.0
30.0,600.0
28.0,566.0
23.0,486.0
27.0,558.0
25.0,530.0
18.0,440.0
29.0,581.0
22.0,528.0
29.0,582.0
37.0,653.0
31.0,589.0
33.0,617.0
26.0,522.0
32.0,581.0
29.0,567.0
32.0,616.0
33.0,628.0
31.0,581.0
32.0,594.0
39.0,665.0
33.0,615.0
32.0,630.0
27.0,543.0
30.0,594.0
25.0,519.0
32.0,619.0
35.0,612.0
30.0,581.0
38.0,663.0
33.0,603.0
25.0,485.0
30.0,577.0
31.0,585.0
23.0,489.0
31.0,607.0
28.0,573.0
24.0,499.0
27.0,558.0
33.0,612.0
19.0,447.0
28.0,551.0
24.0,539.0
34.0,627.0
33.0,604.0
41.0,671.0
24.0,537.0
27.0,553.0
32.0,585.0
26.0,523.0
39.0,682.0
29.0,594.0
19.0,452.0
31.0,588.0
35.0,650.0
28.0,579.0
41.0,672.0
39.0,666.0
34.0,616.0
26.0,529.0
25.0,498.0
24.0,497.0
33.0,611.0
32.0,615.0
23.0,508.0
27.0,553.0
26.0,522.0
23.0,455.0
32.0,608.0
35.0,624.0
32.0,586.0
28.0,561.0
23.0,501.0
35.0,620.0
35.0,632.0
28.0,576.0
36.0,630.0
25.0,517.0
34.0,595.0
26.0,555.0
23.0,501.0
20.0,432.0
34.0,619.0
35.0,645.0
37.0,638.0
30.0,584.0
22.0,482.0
26.0,540.0
24.0,524.0
29.0,577.0
34.0,630.0
28.0,560.0
36.0,649.0
33.0,590.0
30.0,570.0
23.0,498.0
23.0,518.0
34.0,609.0
34.0,649.0
27.0,584.0
32.0,584.0
26.0,515.0
27.0,541.0
42.0,687.0
28.0,555.0
25.0,533.0
32.0,567.0
46.0,723.0
31.0,604.0
27.0,533.0
25.0,530.0
27.0,539.0
24.0,497.0
28.0,541.0
22.0,509.0
41.0,694.0
29.0,570.0
34.0,630.0
20.0,426.0
25.0,540.0
38.0,669.0
39.0,681.0
28.0,572.0
21.0,481.0
26.0,528.0
30.0,588.0
23.0,464.0
24.0,520.0
28.0,560.0
29.0,582.0
32.0,598.0
32.0,573.0
48.0,721.0
27.0,526.0
34.0,636.0
41.0,686.0
36.0,657.0
34.0,631.0
28.0,550.0
20.0,449.0
27.0,549.0
45.0,719.0
26.0,519.0
28.0,544.0
22.0,491.0
24.0,519.0
27.0,539.0
30.0,589.0
29.0,549.0
30.0,583.0
33.0,610.0
27.0,564.0
32.0,608.0
34.0,615.0
20.0,472.0
27.0,567.0
25.0,524.0
33.0,621.0
25.0,552.0
31.0,628.0
27.0,523.0
34.0,606.0
39.0,679.0
31.0,633.0
19.0,440.0
28.0,576.0
26.0,524.0
24.0,523.0
26.0,523.0
34.0,611.0
28.0,557.0
33.0,609.0
32.0,589.0
24.0,515.0
39.0,666.0
37.0,663.0
31.0,586.0
19.0,436.0
27.0,548.0
34.0,597.0
37.0,652.0
26.0,556.0
17.0,419.0
35.0,645.0
32.0,623.0
32.0,585.0
32.0,579.0
28.0,571.0
26.0,544.0
32.0,621.0
25.0,526.0
29.0,583.0
38.0,654.0
27.0,564.0
32.0,620.0
25.0,485.0
28.0,582.0
27.0,548.0
21.0,475.0
27.0,541.0
37.0,652.0
40.0,673.0
32.0,608.0
39.0,692.0
31.0,617.0
35.0,658.0
28.0,563.0
25.0,530.0
24.0,494.0
36.0,630.0
40.0,658.0
31.0,606.0
28.0,544.0
23.0,468.0
33.0,644.0
27.0,563.0
32.0,618.0
30.0,583.0
23.0,525.0
33.0,615.0
29.0,558.0
33.0,640.0
34.0,636.0
27.0,538.0
24.0,510.0
33.0,633.0
33.0,611.0
23.0,494.0
29.0,560.0
25.0,508.0
25.0,532.0
24.0,493.0
32.0,606.0
13.0,310.0
36.0,643.0
35.0,643.0
25.0,518.0
27.0,587.0
24.0,524.0
26.0,552.0
26.0,540.0
37.0,646.0
32.0,629.0
29.0,564.0
34.0,630.0
32.0,617.0
37.0,666.0
27.0,537.0
39.0,681.0
35.0,630.0
20.0,435.0
22.0,470.0
28.0,549.0
24.0,506.0
33.0,604.0
40.0,687.0
27.0,559.0
28.0,543.0
33.0,612.0
28.0,557.0
28.0,582.0
24.0,491.0
33.0,629.0
28.0,577.0
27.0,565.0
28.0,590.0
27.0,562.0
33.0,608.0
23.0,498.0
35.0,629.0
31.0,609.0
28.0,578.0
19.0,451.0
26.0,541.0
24.0,508.0
31.0,592.0
33.0,640.0
31.0,611.0
24.0,488.0
27.0,541.0
29.0,562.0
30.0,570.0
32.0,614.0
27.0,539.0
28.0,551.0
26.0,551.0
34.0,615.0
30.0,550.0
30.0,585.0
33.0,627.0
26.0,548.0
24.0,518.0
22.0,464.0
29.0,566.0
25.0,543.0
31.0,601.0
24.0,508.0
31.0,585.0
33.0,627.0
32.0,618.0
27.0,549.0
26.0,535.0
34.0,607.0
45.0,740.0
27.0,540.0
32.0,607.0
27.0,534.0
26.0,523.0
39.0,665.0
34.0,632.0
32.0,602.0
26.0,515.0
34.0,620.0
32.0,594.0
39.0,647.0
19.0,401.0
30.0,574.0
28.0,592.0
34.0,620.0
31.0,608.0
28.0,578.0
48.0,711.0
40.0,693.0
32.0,603.0
36.0,646.0
21.0,451.0
24.0,494.0
31.0,599.0
27.0,553.0
28.0,563.0
31.0,603.0
32.0,582.0
32.0,609.0
30.0,597.0
14.0,327.0
32.0,626.0
29.0,553.0
44.0,725.0
33.0,599.0
38.0,673.0
31.0,586.0
24.0,514.0
28.0,569.0
18.0,403.0
33.0,614.0
28.0,562.0
27.0,565.0
39.0,671.0
30.0,582.0
26.0,532.0
50.0,741.0
29.0,576.0
31.0,579.0
36.0,652.0
28.0,561.0
30.0,560.0
25.0,530.0
27.0,545.0
25.0,533.0
28.0,568.0
24.0,521.0
32.0,604.0
38.0,672.0
31.0,597.0
29.0,577.0
21.0,477.0
26.0,548.0
36.0,674.0
34.0,629.0
31.0,571.0
22.0,493.0
25.0,536.0
35.0,629.0
35.0,659.0
22.0,490.0
35.0,644.0
33.0,613.0
37.0,665.0
25.0,548.0
33.0,622.0
38.0,645.0
24.0,501.0
27.0,520.0
33.0,608.0
23.0,492.0
39.0,656.0
41.0,660.0
27.0,539.0
30.0,605.0
17.0,404.0
29.0,564.0
20.0,436.0
32.0,604.0
25.0,498.0
34.0,631.0
26.0,540.0
33.0,605.0
34.0,611.0
42.0,692.0
25.0,518.0
20.0,421.0
36.0,656.0
24.0,504.0
39.0,703.0
19.0,452.0
38.0,680.0
34.0,622.0
29.0,600.0
26.0,537.0
28.0,576.0
32.0,614.0
32.0,604.0
28.0,522.0
27.0,544.0
31.0,563.0
39.0,662.0
31.0,592.0
35.0,625.0
21.0,471.0
25.0,499.0
35.0,638.0
24.0,503.0
22.0,468.0
24.0,477.0
25.0,545.0
23.0,508.0
28.0,561.0
26.0,533.0
28.0,559.0
31.0,603.0
28.0,582.0
27.0,552.0
27.0,532.0
40.0,686.0
23.0,486.0
30.0,593.0
36.0,648.0
41.0,693.0
