p1,p2,p3,p4,p5,sd_p1,sd_p2,sd_p3,sd_p4,sd_p5
0.4046815615615616,0.5953184384384386,0.0,0.0,0.0,0.000608732533033142,0.0006087325330331458,0.0,0.0,0.0
0.4257637637637637,0.5742362362362363,0.0,0.0,0.0,0.0005859029808391961,0.0005859029808392142,0.0,0.0,0.0
0.4472485685685686,0.5527514314314314,0.0,0.0,0.0,0.0006460757994435169,0.0006460757994435137,0.0,0.0,0.0
0.4704399999999998,0.5295600000000001,0.0,0.0,0.0,0.0006395716257566465,0.0006395716257566443,0.0,0.0,0.0
0.4948225825825825,0.5051774174174174,0.0,0.0,0.0,0.000629295995268826,0.0006292959952688203,0.0,0.0,0.0
0.5203945145145146,0.4796054854854854,0.0,0.0,0.0,0.0006934321448508982,0.0006934321448508959,0.0,0.0,0.0
0.5471591191191191,0.452840880880881,0.0,0.0,0.0,0.0008462601537162675,0.0008462601537162532,0.0,0.0,0.0
0.5754754354354354,0.4245245645645647,0.0,0.0,0.0,0.0007115877347016289,0.0007115877347016174,0.0,0.0,0.0
0.6049624824824824,0.3950375175175175,0.0,0.0,0.0,0.0006543689743688949,0.000654368974368894,0.0,0.0,0.0
0.6361735735735736,0.36382642642642643,0.0,0.0,0.0,0.0006905410720583355,0.0006905410720583312,0.0,0.0,0.0
0.6689191991991992,0.33108080080080077,0.0,0.0,0.0,0.0006710546804607149,0.0006710546804607231,0.0,0.0,0.0
0.7035062662662662,0.2964937337337337,0.0,0.0,0.0,0.000642594705577629,0.0006425947055776105,0.0,0.0,0.0
0.7398269069069066,0.26017309309309306,0.0,0.0,0.0,0.000615026603077771,0.0006150266030777741,0.0,0.0,0.0
0.7777754154154156,0.22222458458458466,0.0,0.0,0.0,0.0006229725284823188,0.0006229725284823015,0.0,0.0,0.0
0.8178900100100099,0.18210998998999003,0.0,0.0,0.0,0.0005594973252723681,0.0005594973252723564,0.0,0.0,0.0
0.8601711711711711,0.1398288288288288,0.0,0.0,0.0,0.00045360118718304086,0.0004536011871830474,0.0,0.0,0.0
0.9043632032032032,0.09563679679679675,0.0,0.0,0.0,0.0004077931023663235,0.0004077931023663135,0.0,0.0,0.0
0.9510136536536536,0.04898634634634636,0.0,0.0,0.0,0.0002976553908832505,0.0002976553908832408,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
